molecule_chembl_id,canonical_smiles,bioactivity_class,MolWt,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL3287311,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(Br)cc5)CC4)cc3F)n2)c1,active,654.518,5.8161,3,8,7.151195299
CHEMBL3287312,COc1ccc(NC(=O)C2(C(=O)Nc3ccc(Oc4ccnc(Nc5cccc(CS(C)(=O)=O)c5)n4)c(F)c3)CC2)cc1,active,605.648,5.0622,3,9,6.471597562
CHEMBL3287313,COc1cccc(NC(=O)C2(C(=O)Nc3ccc(Oc4ccnc(Nc5cccc(CS(C)(=O)=O)c5)n4)c(F)c3)CC2)c1,active,605.648,5.0622,3,9,6.165515715
CHEMBL3287314,Cc1cccc(NC(=O)C2(C(=O)Nc3ccc(Oc4ccnc(Nc5cccc(CS(C)(=O)=O)c5)n4)c(F)c3)CC2)c1,active,589.649,5.36202,3,8,7.086716098
CHEMBL3287315,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccccc5)CC4)cc3F)n2)c1,active,575.622,5.0536,3,8,7.588380294
CHEMBL3287316,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5cccc(F)c5)CC4)cc3F)n2)c1,active,593.612,5.1927,3,8,6.809388202
CHEMBL3287317,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5cccc(Cl)c5)CC4)cc3F)n2)c1,active,610.067,5.707,3,8,6.67223251
CHEMBL3287318,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5cccc(C(F)(F)F)c5)CC4)cc3F)n2)c1,active,643.619,6.0724,3,8,6.630227711
CHEMBL3287319,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)CC4)cc3F)n2)c1,active,678.064,6.7258,3,8,6.101329657
CHEMBL3287321,CS(=O)(=O)Cc1ccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)n2)cc1,active,593.612,5.1927,3,8,7.630784143
CHEMBL3287588,Cc1ccc(CS(C)(=O)=O)cc1Nc1nccc(Oc2ccc(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)n1,active,607.639,5.50112,3,8,6.824198367
CHEMBL3287591,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)c(F)c2)CC1,active,501.493,5.6481,3,6,7.165579296
CHEMBL3287592,CC(=O)c1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)n2)c1,active,543.53,5.8507,3,7,7.286509457
CHEMBL3287593,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4cccc([N+](=O)[O-])c4)n3)c(F)c2)CC1,active,546.49,5.5563,3,8,6.979224512
CHEMBL3287594,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccc([N+](=O)[O-])cc4)n3)c(F)c2)CC1,active,546.49,5.5563,3,8,6.19172149
CHEMBL3287595,COc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)n2)c1,active,531.519,5.6567,3,7,6.943857738
CHEMBL3287596,COc1ccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)n2)cc1,active,531.519,5.6567,3,7,7.279014256
CHEMBL3287597,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4cccc(C(F)(F)F)c4)n3)c(F)c2)CC1,active,569.49,6.6669,3,6,6.729321164
CHEMBL3287599,CCOCCNc1nccc(Oc2ccc(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)n1,active,497.502,4.3529,3,7,6.603975103
CHEMBL3287600,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc(NC4CC4)n3)c(F)c2)CC1,active,465.46,4.4788,3,6,6.77237035
CHEMBL3287601,CS(=O)(=O)Cc1cccc(Nc2cc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ncn2)c1,active,593.612,5.1927,3,8,7.663540266
CHEMBL3287602,Cc1nc(Nc2cccc(CS(C)(=O)=O)c2)cc(Oc2ccc(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)n1,active,607.639,5.50112,3,8,6.034328029
CHEMBL3287603,CS(=O)(=O)Cc1cccc(Nc2cc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccn2)c1,active,592.624,5.7977,3,7,8.420216403
CHEMBL3287604,CS(=O)(=O)Cc1cccc(Nc2cc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)cc(C#N)n2)c1,active,617.634,5.66938,3,8,6.093772737
CHEMBL3287605,CS(=O)(=O)Cc1cccc(Nc2cc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)cc(C(N)=O)n2)c1,active,635.649,4.8966,4,8,6.675511767
CHEMBL3287590,CS(=O)(=O)Cn1ccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)n2)n1,active,583.577,3.8467,3,10,7.348721986
CHEMBL3298400,CC(C)(C)CNC(=O)CC1CNC(=O)c2cc(-c3ccsc3)cn21,inactive,345.468,3.0535,2,4,5
CHEMBL3297762,CN1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4cccc(Cl)c4)cn32)C2CCCCC2)CC1,inactive,512.098,3.7956,2,5,5
CHEMBL3360681,Nc1nccc(Oc2ccc(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)c1NCC(=O)O,inactive,497.458,3.5882,5,7,4.694648631
CHEMBL3360680,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc4c3nc3n4CCCC3)c(F)c2)CC1,inactive,503.509,5.1955,2,6,3.585026652
CHEMBL3360679,Nc1c(Oc2ccc(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccnc1NC(=O)CCl,inactive,515.904,4.269,4,6,4.709965389
CHEMBL3360678,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)[nH]c34)c(F)c2)CC1,inactive,465.416,3.6791,4,5,3.679853714
CHEMBL3360674,O=C(Nc1ccc(Oc2nc3c([nH]c(=O)n3CCCN3CCOCC3)c3ncccc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,inactive,653.646,4.4688,2,10,4.301029996
CHEMBL3360183,O=c1[nH]c2ncc3ccc(CNc4ccc5ncccc5c4)nc3c2n1Cc1ccccc1,inactive,432.487,4.4814,2,6,4.896196279
CHEMBL3360175,O=C(NCCCN1CCOCC1)c1ccc(Oc2nc3c([nH]c(=O)n3Cc3ccc(O)cc3)c3ncccc23)cc1,inactive,554.607,3.2711,3,9,4.585026652
CHEMBL3356906,CNC(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN)c2)ncc1Cl,active,425.88,2.874,5,7,8.187086643
CHEMBL3356907,CNC(=O)c1cccc(F)c1Nc1nc(Nc2cccc(NC(=O)CNC(=O)OC(C)(C)C)c2)ncc1Cl,active,543.987,4.5791,5,8,8.148741651
CHEMBL3356908,CNC(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CNC(=O)N3CCCC3)c2)ncc1Cl,active,522.997,3.7207,5,7,7.279840697
CHEMBL3357437,CNC(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CNC(=O)C3CCCN3)c2)ncc1Cl,active,522.997,2.7835,6,8,7.785156152
CHEMBL3357438,CNC(=O)c1cccc(F)c1Nc1nc(Nc2cccc(NC(=O)CNC(=O)NC(C)(C)C)c2)ncc1Cl,active,543.003,4.1521,6,7,8.124938737
CHEMBL3357439,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN)c2)ncc1Cl,active,474.974,3.6965,4,8,6.815308569
CHEMBL3357440,CNC(=O)[C@H]1[C@@H]2C=C[C@@H](C2)[C@H]1Nc1nc(Nc2cccc(NC(=O)CN)c2)ncc1Cl,active,441.923,2.1194,5,7,7.473660723
CHEMBL3357441,CS(=O)(=O)Nc1ccccc1Nc1nc(Nc2cccc(NC(=O)CN)c2)ncc1Cl,active,461.935,2.8859,5,8,6.921543182
CHEMBL3357442,CN(c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN)c2)ncc1Cl)S(C)(=O)=O,active,475.962,2.9102,4,8,7.289036881
CHEMBL3357443,CS(=O)(=O)N1CCN(c2nc(Nc3cccc(NC(=O)CN)c3)ncc2Cl)c2ccccc21,active,487.973,2.6885,3,8,6
CHEMBL3357444,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)[C@H](C)N)c2)ncc1Cl,active,489.001,4.085,4,8,8.161150909
CHEMBL3357445,CC(C)[C@H](N)C(=O)Nc1cccc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c1,active,517.055,4.7211,4,8,6.863279433
CHEMBL3357446,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)C3(N)CC3)c2)ncc1Cl,active,501.012,4.2291,4,8,6
CHEMBL3357447,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)C(C)(C)N)c2)ncc1Cl,active,503.028,4.4751,4,8,7.571865206
CHEMBL3357448,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)[C@@H](N)Cc3c[nH]cn3)c2)ncc1Cl,active,555.064,4.0309,5,9,6.844663963
CHEMBL3357449,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CCN)c2)ncc1Cl,active,489.001,4.0866,4,8,7.36552273
CHEMBL3357450,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CCCN)c2)ncc1Cl,active,503.028,4.4767,4,8,6.534617149
CHEMBL3357451,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)C3CCN3)c2)ncc1Cl,active,501.012,4.0997,4,8,7.453457337
CHEMBL3352867,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)C3CNC3)c2)ncc1Cl,active,501.012,3.9572,4,8,6
CHEMBL3357452,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)C3CN(C(=O)CCCN(C)C)C3)c2)ncc1Cl,active,614.172,4.538,3,9,6
CHEMBL3357453,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN3CCOCC3)c2)ncc1Cl,active,545.065,4.07,3,9,6.410050399
CHEMBL3357454,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN3C[C@H](C)O[C@H](C)C3)c2)ncc1Cl,active,573.119,4.847,3,9,6.829738285
CHEMBL3357455,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN3CCNCC3)c2)ncc1Cl,active,544.081,3.643,4,9,7.498940738
CHEMBL3357456,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN3CCN(C)CC3)c2)ncc1Cl,active,558.108,3.9852,3,9,6.260427656
CHEMBL3357457,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN3CCN(C4COC4)CC3)c2)ncc1Cl,active,600.145,3.7542,3,10,6.886056648
CHEMBL3357458,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN3CCN(C(=O)/C=C/CN(C)C)CC3)c2)ncc1Cl,active,655.225,3.9998,3,10,6.991399828
CHEMBL3357459,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN3CCN(C(=O)CO)CC3)c2)ncc1Cl,active,602.117,2.8743,4,10,6.4710833
CHEMBL3357460,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN3CC4CC3CN4)c2)ncc1Cl,active,556.092,3.7839,4,9,6.785156152
CHEMBL3357461,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN3CC4CCC(C3)O4)c2)ncc1Cl,active,571.103,4.601,3,9,6
CHEMBL3357462,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN3CC4CC3CC4O)c2)ncc1Cl,active,571.103,4.1929,4,9,6.950781977
CHEMBL3357463,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN3CCC4CNCC43)c2)ncc1Cl,active,570.119,4.0315,4,9,6.348721986
CHEMBL3357464,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN3CC4CNCC4C3)c2)ncc1Cl,active,570.119,3.889,4,9,6.612610174
CHEMBL3357465,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)Cc3ccco3)c2)ncc1Cl,active,526.018,5.5735,3,8,6.197910742
CHEMBL3357466,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)Cc3cc4ccccc4[nH]3)c2)ncc1Cl,active,575.094,6.4618,4,7,6
CHEMBL3309469,Nc1nccc(Oc2ccc(-n3cccc(C(=O)Nc4ccc(F)cc4)c3=O)cc2F)c1Cl,inactive,468.847,4.7909,2,6,4.602059991
CHEMBL3309470,Nc1nccc(Oc2ccc(-n3cccc(C(=O)NCc4ccc(F)cc4)c3=O)cc2F)c1Cl,inactive,482.874,4.4686,2,6,4.602059991
CHEMBL3309471,Nc1nccc(Oc2ccc(-n3ccc(C(=O)Nc4ccc(F)cc4)cc3=O)cc2F)c1Cl,inactive,468.847,4.7909,2,6,4.602059991
CHEMBL3309472,Nc1nccc(Oc2ccc(-n3ccc(C(=O)NCc4ccc(F)cc4)cc3=O)cc2F)c1Cl,inactive,482.874,4.4686,2,6,4.602059991
CHEMBL3309473,Nc1nccc(Oc2ccc(-n3cc(C(=O)Nc4ccc(F)cc4)ccc3=O)cc2F)c1Cl,inactive,468.847,4.7909,2,6,4.602059991
CHEMBL3309474,Nc1nccc(Oc2ccc(-n3cc(C(=O)NCc4ccc(F)cc4)ccc3=O)cc2F)c1Cl,active,482.874,4.4686,2,6,6.070581074
CHEMBL3309475,Nc1nccc(Oc2ccc(-n3cc(C(=O)NCc4ccc(F)cc4)ccc3=O)cc2F)c1I,active,574.325,4.4198,2,6,6.408935393
CHEMBL3309958,C#Cc1c(Oc2ccc(-n3cc(C(=O)NCc4ccc(F)cc4)ccc3=O)cc2F)ccnc1N,active,472.451,3.7965,2,6,6.337242168
CHEMBL3309959,Nc1nccc(Oc2ccc(-n3cc(C(=O)NCc4ccc(F)cc4)ccc3=O)cc2F)c1C#CCO,active,502.477,3.159,3,7,6.552841969
CHEMBL3309960,CN(C)CC#Cc1c(Oc2ccc(-n3cc(C(=O)NCc4ccc(F)cc4)ccc3=O)cc2F)ccnc1N,active,529.547,3.7283,2,7,6.366531544
CHEMBL3309962,O=C(NCc1ccc(F)cc1)c1ccc(=O)n(-c2ccc(Oc3ccnc4ccsc34)c(F)c2)c1,active,489.503,5.4477,1,6,6.677780705
CHEMBL3309963,O=C(NCc1ccc(F)cc1)c1ccc(=O)n(-c2ccc(Oc3ncnc4ccsc34)c(F)c2)c1,active,490.491,4.8427,1,7,6.244125144
CHEMBL3309964,COc1cc2ncnc(Oc3ccc(-n4cc(C(=O)NCc5ccc(F)cc5)ccc4=O)cc3F)c2cc1OC,active,544.514,4.7984,1,8,6.619788758
CHEMBL3309965,COc1cc(=O)n(-c2ccc(Oc3ccnc(N)c3Cl)c(F)c2)cc1C(=O)NCc1ccc(F)cc1,active,512.9,4.4772,2,7,7.346787486
CHEMBL3309966,CCOc1cc(=O)n(-c2ccc(Oc3ccnc(N)c3Cl)c(F)c2)cc1C(=O)NCc1ccc(F)cc1,active,526.927,4.8673,2,7,6.259637311
CHEMBL3309967,C=CCOc1cc(=O)n(-c2ccc(Oc3ccnc(N)c3Cl)c(F)c2)cc1C(=O)NCc1ccc(F)cc1,active,538.938,5.0334,2,7,6.552841969
CHEMBL3309968,COCCOc1cc(=O)n(-c2ccc(Oc3ccnc(N)c3Cl)c(F)c2)cc1C(=O)NCc1ccc(F)cc1,active,556.953,4.4938,2,8,6.468521083
CHEMBL3309969,COc1cc(=O)n(-c2ccc(Oc3ccnc(N)c3I)c(F)c2)cc1C(=O)NCc1ccc(F)cc1,active,604.351,4.4284,2,7,8.301029996
CHEMBL3309970,COCCOc1cc(=O)n(-c2ccc(Oc3ccnc(N)c3I)c(F)c2)cc1C(=O)NCc1ccc(F)cc1,active,648.404,4.445,2,8,6.823908741
CHEMBL3309971,COc1cc(=O)n(-c2ccc(Oc3ccnc(N)c3C#CCO)c(F)c2)cc1C(=O)NCc1ccc(F)cc1,active,532.503,3.1676,3,8,7.004364805
CHEMBL3309972,COc1cc(=O)n(-c2ccc(Oc3ccnc(N)c3C#CCN(C)C)c(F)c2)cc1C(=O)NCc1ccc(F)cc1,active,559.573,3.7369,2,8,6.677780705
CHEMBL3309973,COc1cc(=O)n(-c2ccc(Oc3ccnc(N)c3-c3ccc(F)cc3)c(F)c2)cc1C(=O)NCc1ccc(F)cc1,active,572.543,5.6299,2,7,6.920818754
CHEMBL3322565,COc1ccc(NC(=O)CC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)O)c2C)cc1,active,488.5,3.79834,5,5,7.507239611
CHEMBL3322566,COc1ccc(NC(=O)CC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)NCCN3CCCC3)c2C)cc1,active,584.677,3.92574,5,6,7.974694135
CHEMBL3309990,Nc1nc2c3c(F)cccc3nc(Cc3ccc4c(c3)OCO4)n2n1,inactive,337.314,2.3183,1,7,5
CHEMBL3309995,Nc1ccc2c(c1)nc(Cc1ccc3c(c1)OCO3)n1nc(N)nc21,inactive,334.339,1.7614,2,8,5
CHEMBL3309997,OCCCNc1ccc2c(c1)nc(-c1ccc3c(c1)OCO3)n1ncnc21,inactive,363.377,2.4675,2,8,5
CHEMBL3309998,Nc1nc2c3ccc(NCCO)cc3nc(Cc3ccc4c(c3)OCO4)n2n1,inactive,378.392,1.5834,3,9,5
CHEMBL3310151,CN1CCN(c2cc(F)c3c(c2)nc(Cc2ccc4c(c2)OCO4)n2nc(N)nc32)CC1,inactive,435.463,2.0701,1,9,5
CHEMBL3309401,COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccccc5)c(=O)c5ccccc45)cc3F)ccnc2cc1OCCCN1CCCC1,active,659.718,6.9909,1,9,7.867420152
CHEMBL3309402,COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccc(F)cc5)c(=O)c5ccccc45)cc3F)ccnc2cc1OCCCN1CCCC1,active,677.708,7.13,1,9,8.787812396
CHEMBL3309403,COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5cccc(F)c5)c(=O)c5ccccc45)cc3F)ccnc2cc1OCCCN1CCCC1,active,677.708,7.13,1,9,8.36552273
CHEMBL3309404,COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccccc5F)c(=O)c5ccccc45)cc3F)ccnc2cc1OCCCN1CCCC1,active,677.708,7.13,1,9,8.400116928
CHEMBL3309410,COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccc(F)cc5)c(=O)c5ccccc45)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,active,706.75,6.2816,1,10,8.70333481
CHEMBL3309566,COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccc(F)cc5)c(=O)c5ccccc45)cc3F)ccnc2cc1OCCCN1CCCCC1,active,691.735,7.5201,1,9,8.692503962
CHEMBL3039525,CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1,active,633.7,4.7532,3,7,7.698970004
CHEMBL3321909,Clc1cccc(Cl)c1-c1nc2ccc(Nc3ncnc4ccccc34)cc2[nH]1,inactive,406.276,6.2235,2,4,5
CHEMBL3321908,FC(F)(F)c1ccc(-c2nc3ccc(Nc4ncnc5ccccc45)cc3[nH]2)cc1,inactive,405.383,5.9355,2,4,5
CHEMBL3321907,FC(F)(F)c1cccc(-c2nc3ccc(Nc4ncnc5ccccc45)cc3[nH]2)c1,inactive,405.383,5.9355,2,4,5
CHEMBL3321906,FC(F)(F)c1ccccc1-c1nc2ccc(Nc3ncnc4ccccc34)cc2[nH]1,inactive,405.383,5.9355,2,4,5
CHEMBL3321905,Brc1ccc(-c2nc3ccc(Nc4ncnc5ccccc45)cc3[nH]2)cc1,active,416.282,5.6792,2,4,6.251811973
CHEMBL3321904,Clc1ccc(-c2nc3ccc(Nc4ncnc5ccccc45)cc3[nH]2)cc1,active,371.831,5.5701,2,4,6.823908741
CHEMBL3321902,Clc1ccccc1-c1nc2ccc(Nc3ncnc4ccccc34)cc2[nH]1,inactive,371.831,5.5701,2,4,5
CHEMBL3321901,Fc1ccc(-c2nc3ccc(Nc4ncnc5ccccc45)cc3[nH]2)cc1,active,355.376,5.0558,2,4,7.301029996
CHEMBL3321897,Oc1ccccc1-c1nc2ccc(Nc3ncnc4ccccc34)cc2[nH]1,inactive,353.385,4.6223,3,5,5
CHEMBL3321896,COc1ccccc1-c1nc2ccc(Nc3ncnc4ccccc34)cc2[nH]1,inactive,367.412,4.9253,2,5,5
CHEMBL3321893,Cc1ccccc1-c1nc2ccc(Nc3ncnc4ccccc34)cc2[nH]1,inactive,351.413,5.22512,2,4,5
CHEMBL3314140,Clc1ccc(-c2ccc(-c3nccn3-c3ccc(N4CCNCC4)cc3)o2)cc1,inactive,404.901,4.8623,1,5,4.522878745
CHEMBL3358966,COc1cc(-c2nc(-c3c[nH]c4ccccc34)c[nH]c2=O)cc(OC)c1OC,inactive,377.4,3.611,2,5,4
CHEMBL3326006,CCCCNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,active,476.669,4.5337,2,7,6.438898616
CHEMBL3334553,Cn1cc(-c2cnc3ncn(Cc4ccc5ncccc5c4)c3n2)cn1,active,341.378,2.8233,0,7,7.017728767
CHEMBL3334554,Cn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3c2)cn1,active,341.378,2.8233,0,7,6
CHEMBL3334555,OCCn1cc(-c2cnc3nnn(Cc4cc5cccnc5[nH]4)c3n2)cn1,active,361.369,1.0017,2,9,6.643974143
CHEMBL3334556,OCCn1cc(-c2cnc3nnn(Cc4c[nH]c5ncccc45)c3n2)cn1,active,361.369,1.0017,2,9,8.301029996
CHEMBL3334557,Cn1cc(-c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2)cn1,active,332.331,0.9414,1,9,8.045757491
CHEMBL3334558,Cn1cc(-c2cnc3nnn(Cc4csc5ncccc45)c3n2)cn1,active,348.395,2.2798,0,9,6.4225082
CHEMBL3334559,Cn1cc(-c2cnc3nnn(Cc4cc5cccnc5s4)c3n2)cn1,active,348.395,2.2798,0,9,6.71219827
CHEMBL3334560,Cn1cc(-c2cnc3nnn(Cc4cc5cnccc5s4)c3n2)cn1,active,348.395,2.2798,0,9,7.958607315
CHEMBL3334541,Cn1cc(-c2cnc3nnn(Cc4cc5[nH]ncc5s4)c3n2)cn1,active,337.372,1.6079,1,9,8.22184875
CHEMBL3334542,Cn1cc(-c2cnc3nnn(Cc4ccc5nccn5c4)c3n2)cn1,active,331.343,1.3178,0,9,8.22184875
CHEMBL3334543,Cn1cc(-c2cnc3nnn(Cc4cn5ccnc5cn4)c3n2)cn1,active,332.331,0.7128,0,10,6.886056648
CHEMBL3334544,Cn1cc(-c2cnc3nnn(Cc4ccc5ncnn5c4)c3n2)cn1,active,332.331,0.7128,0,10,7.585026652
CHEMBL3334545,Cn1cc(-c2cnc3nnn(Cc4ccc5nccn5n4)c3n2)cn1,active,332.331,0.7128,0,10,7.619788758
CHEMBL3334546,Cn1cc(-c2cnc3nnn(Cc4ccn5nccc5c4)c3n2)cn1,active,331.343,1.3178,0,9,7.721246399
CHEMBL3334547,Cn1cc(-c2cnc3nnn(Cc4ccn5nccc5n4)c3n2)cn1,active,332.331,0.7128,0,10,6.847711656
CHEMBL3334548,Cn1cc(-c2cnc3nnn(Cc4ccn5ncnc5c4)c3n2)cn1,active,332.331,0.7128,0,10,6.444905551
CHEMBL3334549,OCCn1cc(-c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2)cn1,active,362.357,0.3967,2,10,8.22184875
CHEMBL3334550,OCCn1cc(-c2cnc3nnn(Cc4ccc5nccn5c4)c3n2)cn1,active,361.369,0.7731,1,10,8.22184875
CHEMBL3334551,OCCn1cc(-c2cnc3nnn(Cc4ccn5nccc5c4)c3n2)cn1,active,361.369,0.7731,1,10,8.301029996
CHEMBL3334552,FC(F)(F)Cn1cc(-c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2)cn1,active,400.328,1.9667,1,9,8.045757491
CHEMBL3334540,FC(F)(F)Cn1cc(-c2cnc3nnn(Cc4ccc5nccn5c4)c3n2)cn1,active,399.34,2.3431,0,9,8.397940009
CHEMBL3334561,FC(F)(F)Cn1cc(-c2cnc3nnn(Cc4ccn5nccc5c4)c3n2)cn1,active,399.34,2.3431,0,9,7.886056648
CHEMBL3334562,N#Cc1ccc(-c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2)cn1,active,354.337,1.47458,1,9,8.15490196
CHEMBL3334563,N#Cc1ccc(-c2cnc3nnn(Cc4ccc5nccn5c4)c3n2)cn1,active,353.349,1.85098,0,9,7.769551079
CHEMBL3334564,Fc1ccc(-c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2)cc1,active,346.329,2.347,1,7,8.22184875
CHEMBL3334565,Fc1ccc(-c2cnc3nnn(Cc4ccc5nccn5c4)c3n2)cc1,active,345.341,2.7234,0,7,8.15490196
CHEMBL3334566,c1cn2cc(Cn3nnc4ncc(N5CCOCC5)nc43)ccc2n1,active,336.359,0.7539,0,9,6.104025268
CHEMBL3334567,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,active,345.37,1.8788,0,9,8.301029996
CHEMBL3334568,C[C@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,active,345.37,1.8788,0,9,7.494850022
CHEMBL3334569,C[C@@H](c1ccn2nccc2c1)n1nnc2ncc(-c3cnn(CCO)c3)nc21,active,375.396,1.3341,1,10,8.15490196
CHEMBL3334570,C[C@H](c1ccn2nccc2c1)n1nnc2ncc(-c3cnn(CCO)c3)nc21,active,375.396,1.3341,1,10,7.522878745
CHEMBL3330850,CNC(=O)c1ccccc1Nc1nc(Nc2nc3c(s2)CCNCC3)ncc1Cl,active,429.937,3.1215,4,8,7.698970004
CHEMBL3357634,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,inactive,447.873,4.528,2,6,5
